"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Blockchain Technology for Applications in Internet of Things—Mapping From System Design Perspective","W. Viriyasitavat; L. D. Xu; Z. Bi; D. Hoonsopon","Department of Statistic, Chulalongkorn University, Bangkok, Thailand; Department of Information Technology and Decision Sciences, Old Dominion University, Norfolk, VA, USA; Department of Engineering, Purdue University Fort Wayne, Fort Wayne, IN, USA; Department of Marketing, Chulalongkorn University, Bangkok, Thailand",IEEE Internet of Things Journal,"9 Oct 2019","2019","6","5","8155","8168","Internet of Things (IoT) refers to networks with billions of physical devices for collecting, sharing, and utilizing data in the virtual world. Most of IoT applications centralize security assurance in creating, authenticating, transferring, or delating system components. However, the centralization exposes its limitations to meet security needs of a rapidly growing number of things world-widely. How to scale up the applications with assured security becomes a critical challenge. Blockchain technology (BCT) is a promising solution to provide security and protect privacy in a large scale; especially, smart contracts offer opportunities to improve the reliability of IoT applications. Smart contracts establish trusts for both of data and executed processes. Recently, many literature surveys and positioning articles have been published on the integration of BCT with IoT, but they are limited to superficial discussions of technical potentials, and very few of them have a thorough exploration of the challenges in developing BCT for IoT at technical levels. This paper uses the system design approach to scrutinize the state of the art of study on BCT-based applications and clarify critical research areas of enabling BCT for security assurance: 1) the relations of BCT and IoT are modeled and discussed; 2) the needs of eliminating threats in IoT-based applications are defined as functional requirements (FRs), existing works on enabling technologies of BCT are defined as the physical solutions (PSs); and 3) the mappings between FRs and PSs are established to identify the limitations and the critical areas for the applications of BCT in large-scale distributed environment.","2327-4662","","10.1109/JIOT.2019.2925825","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8752029","Axiomatic design theory (ADT);blockchain technologies (BCT);Internet of Things (IoT);literature review;security assurance;service-oriented architecture (SoA);smart contract","Internet of Things;Smart contracts;Blockchain;Computer crime;System analysis and design;Privacy","","138","1","80","IEEE","1 Jul 2019","Oct. 2019","","IEEE","IEEE Journals"
"Access Features Analysis of Things in the Internet of Things","S. Wang; Y. Hou; F. Gao; X. Ji","Beijing Engineering Research Center for IoT Software and Systems, Beijing Advanced Innovation Center for Future Internet Technology, Beijing, China; Beijing Engineering Research Center for IoT Software and Systems, Beijing Advanced Innovation Center for Future Internet Technology, Beijing, China; Beijing Engineering Research Center for IoT Software and Systems, Beijing Advanced Innovation Center for Future Internet Technology, Beijing, China; Beijing Engineering Research Center for IoT Software and Systems, Beijing Advanced Innovation Center for Future Internet Technology, Beijing, China",2016 3rd International Conference on Information Science and Control Engineering (ICISCE),"3 Nov 2016","2016","","","143","147","Internet of Things (IoT), as an open-loop ubiquitousnetwork, makes things in the world directly ""dialogue"". Itrealizes the interconnection between ""things"". Unlike computingdevices with Internet access, there are a lot of heterogeneousthings without access capability under IoT, and how to access IoTfor such ""things"" is a key issue and technology of IoT. In thisstudy, we first recognize the features and attributes of things inIoT. We then analyze the functional and non-functional accessrequirements for those access constrained devices. Finally, thecurrent IoT access cases are analyzed and summarized. Thisstudy gives thorough analysis on access features of things in IoT. It will provide an important foundation for further research onaccess technology and access systems.","","978-1-5090-2535-0","10.1109/ICISCE.2016.41","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7726138","IoT (Internet of Things);Access features;Access Constrained Devices","Internet of Things;Sensors;Temperature sensors;Sensor phenomena and characterization;Radiofrequency identification;Monitoring;Hardware;Software;Performance evaluation;Forestry","","3","","12","IEEE","3 Nov 2016","8-10 July 2016","8-10 July 2016","IEEE","IEEE Conferences"
"Recent Advances in Information-Centric Networking-Based Internet of Things (ICN-IoT)","S. Arshad; M. A. Azam; M. H. Rehmani; J. Loo","Department of Computer Engineering, University of Engineering and Technology at Taxila, Taxila, Pakistan; Department of Computer Engineering, University of Engineering and Technology at Taxila, Taxila, Pakistan; Telecommunication Software and Systems Group, Waterford Institute of Technology, Waterford, Ireland; University of West London, London, U.K.",IEEE Internet of Things Journal,"8 May 2019","2019","6","2","2128","2158","Information-centric networking (ICN) is being realized as a promising approach to accomplish the shortcomings of current Internet protocol-address-based networking. ICN models are based on naming the content to get rid of address-space scarcity, accessing the content via name-based-routing, and caching the content at intermediate nodes to provide reliable, efficient data delivery, and self-certifying contents to ensure better security. Obvious benefits of ICN in terms of fast and efficient data delivery and improved reliability raises ICN as highly promising networking model for Internet of Things (IoT) like environments. IoT aims to connect anyone and/or anything at any time by any path on any place. From last decade, IoT attracts both industry and research communities. IoT is an emerging research field and still in its infancy. Thus, this paper presents the potential of ICN for IoT by providing state-of-the-art literature survey. We discuss briefly the feasibility of ICN features and their models (and architectures) in the context of IoT. Subsequently, we present a comprehensive survey on ICN-based caching, naming, security, and mobility approaches for IoT with appropriate classification. Furthermore, we present operating systems and simulation tools for ICN-IoT. Finally, we provide important research challenges and issues faced by ICN for IoT.","2327-4662","","10.1109/JIOT.2018.2873343","University of Engineering and Technology, Taxila(grant numbers:UET/ASR&TD/RG-1003); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8478349","Content centric networking (CCN);ICN-IoT caching schemes;ICN-IoT mobility schemes;ICN-IoT naming schemes;ICN-IoT security schemes;information-centric networking (ICN);Internet of Things (IoT);named data networking (NDN)","Internet of Things;Security;TCPIP;Routing;Wireless sensor networks;Temperature sensors","","201","","160","IEEE","30 Sep 2018","April 2019","","IEEE","IEEE Journals"
"Decentralized Self-Enforcing Trust Management System for Social Internet of Things","M. A. Azad; S. Bag; F. Hao; A. Shalaginov","School of Computer Science, University of Derby, Derby, U.K.; Department of Computer Science, University of Warwick, Coventry, U.K.; Department of Computer Science, University of Warwick, Coventry, U.K.; Faculty of Information Technology and Electrical Engineering, Norwegian University of Science and Technology, Trondheim, Norway",IEEE Internet of Things Journal,"14 Apr 2020","2020","7","4","2690","2703","The Internet of Things (IoT) is the network of connected computing devices that have the ability to transfer valued data between each other via the Internet without requiring human intervention. In such a connected environment, the social IoT (SIoT) has become an emerging trend where multiple IoT devices owned by users support communication within a social circle. Trust management in the SIoT network is imperative as trusting the information from compromised devices could lead to serious compromises within the network. It is important to have a mechanism where the devices and their users evaluate the trustworthiness of other devices and users before trusting the information sent by them. The privacy preservation, decentralization, and self-enforcing management without involving trusted third parties are the fundamental challenges in designing a trust management system for SIoT. To fulfill these challenges, this article presents a novel framework for computing and updating the trustworthiness of participants in the SIoT network in a self-enforcing manner without relying on any trusted third party. The privacy of the participants in the SIoT is protected by using homomorphic encryption in the decentralized setting. To achieve the properties of self-enforcement, the trust score of each device is automatically updated based on its previous trust score and the up-to-date tally of the votes by its peers in the network with zero-knowledge proofs (ZKPs) to enforce that every participant follows the protocol honestly. We evaluate the performance of the proposed scheme and present evaluation benchmarks by prototyping the main functionality of the system. The performance results show that the system has a linear increase in computation and communication overheads with more participants in the network. Furthermore, we prove the correctness, privacy, and security of the proposed system under a malicious adversarial model.","2327-4662","","10.1109/JIOT.2019.2962282","European Research Council (ERC)(grant numbers:306994); Royal Society(grant numbers:ICA/R1/180226); ERC Proof of Concept(grant numbers:677124); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8949450","Privacy-preserving aggregation;secure multiparty computation (SMC);self-enforcing trust aggregation;social Internet of Things (SIoT)","Privacy;Trust management;Internet of Things;Protocols;Data privacy;Cryptography","","72","","70","IEEE","3 Jan 2020","April 2020","","IEEE","IEEE Journals"
"Game Theory in Internet of Things: A Survey","C. Chi; Y. Wang; X. Tong; M. Siddula; Z. Cai","School of Computer and Control Engineering, and the Yantai Key Labortory of High-End Ocean Engineering Equipment and Intelligent Technology, Yantai University, Yantai, China; School of Computer and Control Engineering, and the Yantai Key Labortory of High-End Ocean Engineering Equipment and Intelligent Technology, Yantai University, Yantai, China; School of Computer and Control Engineering, and the Yantai Key Labortory of High-End Ocean Engineering Equipment and Intelligent Technology, Yantai University, Yantai, China; Department of Computer Science, North Carolina A&T State University, Greensboro, NC, USA; Department of Computer Science, Georgia State University, Atlanta, GA, USA",IEEE Internet of Things Journal,"6 Jul 2022","2022","9","14","12125","12146","Internet of Things (IoT) devices are being used widely in the fields of smart city, smart grid, environmental monitoring, Internet of Vehicles and other fields that need large-scale sensing data. However, the research on storage and computation power for IoT is still in its early stages. The game theory converts the interaction between two IoT devices into a game where the conflict is resolved by utilizing the game’s equilibrium conditions. Our goal with the game theory is to maximize the utility for every device in the IoT network. In this article, we review the recent game-theory-based solutions proposed in IoT networks. We summarize game theory concepts and categorize the common game models for ease of understanding for the reader. Later, we focus on analyzing solutions proposed in resource allocation, task scheduling, node selection, quality of service, and network security. Finally, we summarize research challenges and propose future research directions.","2327-4662","","10.1109/JIOT.2021.3133669","National Natural Science Foundation of China(grant numbers:62072392,61822602,61772207,61802331,61602399,61702439,61773331,62062034); China Postdoctoral Science Foundation(grant numbers:2019T120732,2017M622691); Natural Science Foundation of Shandong Province(grant numbers:ZR2020MF148); Major Scientific and Technological Innovation Projects of Shandong Province(grant numbers:2019JZZY020131); Key Projects of Shandong Natural Science Foundation(grant numbers:ZR2020KF019); Key Projects of 2021 Graduate Student Science and Technology Innovation Foundation of Yantai University(grant numbers:YDZD2118); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9646249","Conflict;game theory;Internet of Things (IoT);Nash equilibrium","Games;Internet of Things;Game theory;Task analysis;Sensors;Resource management;Quality of service","","63","","129","IEEE","10 Dec 2021","15 July15, 2022","","IEEE","IEEE Journals"
"Time-Distributed Feature Learning in Network Traffic Classification for Internet of Things","Y. S. K. Manjunath; S. Zhao; X. -P. Zhang","Department of Electrical, Computer and Biomedical Engineering, Ryerson University, Canada; Department of Electrical, Computer and Biomedical Engineering, Ryerson University, Canada; Department of Electrical, Computer and Biomedical Engineering, Ryerson University, Canada",2021 IEEE 7th World Forum on Internet of Things (WF-IoT),"9 Nov 2021","2021","","","674","679","The plethora of Internet of Things (IoT) devices leads to explosive network traffic. The network traffic classification (NTC) is an essential tool to explore behaviours of network flows, and NTC is required for Internet service providers (ISPs) to manage the performance of the IoT network. We propose a novel network data representation, treating the traffic data as a series of images. Thus, the network data is realized as a video stream to employ time-distributed (TD) feature learning. The intra-temporal information within the network statistical data is learned using convolutional neural networks (CNN) and long short-term memory (LSTM), and the inter pseudo-temporal feature among the flows is learned by TD multi-layer perceptron (MLP). We conduct experiments using a large data-set with more number of classes. The experimental result shows that the TD feature learning elevates the network classification performance by 10%.","","978-1-6654-4431-6","10.1109/WF-IoT51360.2021.9595307","Natural Sciences and Engineering Research Council of Canada; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9595307","network traffic classification (NTC);Internet of Things (IoT);deep learning;convolutional neural network (CNN);long short-term memory (LSTM);multilayer perceptron (MLP);time-distributed (TD) feature learning","Performance evaluation;Web and internet services;Neural networks;Telecommunication traffic;Streaming media;Tools;Explosives","","8","","25","IEEE","9 Nov 2021","14 June-31 July 2021","14 June-31 July 2021","IEEE","IEEE Conferences"
"Internet of Things with mruby","A. Dev Nagumanthri; K. Tanaka","Graduate School of Computer Science and Systems, Engineering Kyushu Institute of Technology, Fukuoka, Japan; Faculty of Computer Science and Systems Engineering, Kyushu Institute of Technology, Fukuoka, Japan",2016 International Conference on Information Technology (InCITe) - The Next Generation IT Summit on the Theme - Internet of Things: Connect your Worlds,"16 Feb 2017","2016","","","142","147","Internet of Things is a new trend outside traditional computing devices which are connected to the Internet whereby linking small and efficient embedded computing to a web-platform, thereby creating a new world of connected devices. Internet of Things (IoT) concentrates on the fact that the “things” that surround us can generate data which can be collected and analyzed by providing a gateway between the things and the Internet, thus offering live data acquisition and control. This paper introduces mruby which is a scripting programming language to connect with IoT based web-platform contemporary to C programming language for embedded systems. Experimental results demonstrate the effectiveness of mruby when connected to the cloud.","","978-1-5090-2612-8","10.1109/INCITE.2016.7857606","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7857606","Internet of Things;Embedded Computing;mruby","Internet;Embedded systems;Internet of Things;Hardware;Virtual machines;Memory management;Computer languages;Servers;Codes;Real-time systems","","2","","11","IEEE","16 Feb 2017","6-7 Oct. 2016","6-7 Oct. 2016","IEEE","IEEE Conferences"
"Identity/identifier-enabled networks (IDEAS) for Internet of Things (IoT)","B. Da; P. P. Esnault; S. Hu; C. Wang","NGIP, Beijing Huawei Digital Technologies Co., Ltd., Beijing, P.R.China; NGIP, Beijing Huawei Digital Technologies Co., Ltd., Beijing, P.R.China; NGIP, Beijing Huawei Digital Technologies Co., Ltd., Beijing, P.R.China; NGIP, Beijing Huawei Digital Technologies Co., Ltd., Beijing, P.R.China",2018 IEEE 4th World Forum on Internet of Things (WF-IoT),"7 May 2018","2018","","","412","415","Future Networks have proposed many Identifier/Locator Split (ILS) schemes in the past decade, and these ILS solutions are being recently considered for diverse IoT applications. Meanwhile, the split of identity and identifier should be of interest for IoT as well. However, nowadays there does not have any unified identify/identifier/locator split framework or system architecture, as a common control mechanism or plane for interoperation of heterogeneous identity/identifier-enabled networks. Thus, this unified framework is our current focus that is under development, while this paper will present some initial efforts from various aspects. Particularly, many identity/identifier-based value-added services will be briefly explored for customized usage in IoT applications. Overall, this paper aims to promote a common ID-based control plane for unifying identity-identifier-locator split in IoT environment.","","978-1-4673-9944-9","10.1109/WF-IoT.2018.8355102","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8355102","Identity;Identifier;Locator;Split;IDEAS;IoT;Common Control Plane","Interoperability;Internet of Things;Security;Protocols;Hip;Privacy;Metadata","","16","","7","IEEE","7 May 2018","5-8 Feb. 2018","5-8 Feb. 2018","IEEE","IEEE Conferences"
"Toward Secured Internet of Things (IoT) Networks: A New Machine Learning based Technique for Fingerprinting of Radio Devices","A. Abdallah; M. F. B. de Abreu; F. H. T. Vieira; K. V. Cardoso","School of Engineering, Penn State Behrend, Erie, PA; Instituto de Informática, Universidade Federal de Goiás, Goiânia, Brazil; School of Engineering, Universidade Federal de Goiás, Goiânia, Brazil; Instituto de Informática, Universidade Federal de Goiás, Goiânia, Brazil",2022 IEEE 19th Annual Consumer Communications & Networking Conference (CCNC),"10 Feb 2022","2022","","","955","956","The process of identifying and authenticating Internet of Things (IoT) devices based on the electromagnetic characteristics of their wireless interfaces is a topic that has been receiving a lot of attention lately due to the continuous growth in the market of embedded and wearable wireless devices. Securing the networks to whom these devices are connecting daily has become a significant security challenge, which is threatening the security and safety of thousands, maybe millions of private and public networks due to the vulnerable nature of wireless devices to a well-known set of possible attacks.In this paper, we present the initial results acquired from our work-in-progress to develop new radio-features-extraction-based technique to identify wireless devices, specifically Internet of Things (IoT) ZigBee and LoRa devices. This paper summarizes our initial experimental setup to gather and analyze the devices signals to extract the desired features and describes the signal pre-processing approach and the machine learning methods that we attempted to date.","2331-9860","978-1-6654-3161-3","10.1109/CCNC49033.2022.9700704","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9700704","Devices Identification;Radiometric Signature;Internet of Things Security","Wireless communication;Zigbee;Machine learning;Fingerprint recognition;Feature extraction;Safety;Internet of Things","","2","","7","IEEE","10 Feb 2022","8-11 Jan. 2022","8-11 Jan. 2022","IEEE","IEEE Conferences"
"Zero-Knowledge and Identity-Based Authentication and Key Exchange for Internet of Things","I. Simsek; E. P. Rathgeb","Computer Networking Technology Group, University of Duisburg-Essen, Essen, Germany; Computer Networking Technology Group, University of Duisburg-Essen, Essen, Germany",2019 IEEE 5th World Forum on Internet of Things (WF-IoT),"22 Jul 2019","2019","","","283","288","The Internet of Things (IoT) is a dynamic and large-scale infrastructure of uniquely identifiable, potentially resource-constrained, and heterogenous things sensing and influencing their environment to provide services with or without direct human intervention. Moreover, the de facto method applied so far to provide communication confidentiality and integrity is cryptography. This requires an authentic key exchange between two communicating entities, which in turn needs a mutual authentication of the entities. In this paper, we introduce a novel approach supplying zero-knowledge and identity-based authentication with integrated key exchange while meeting the IoT challenges. Our approach is resistant to active man in the middle attacks and does not include any costly cryptographic operations. Also, it does not require any predistribution or pre-sharing with regard to authenticating entities. Additionally, our identity-based scheme allows that a thing can operate autonomously in a secure manner. Furthermore, this scheme provides application-independence without requiring additional components and procedures. After discussing our approach, this paper also presents our prototype implementation and its evaluation.","","978-1-5386-4980-0","10.1109/WF-IoT.2019.8767235","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8767235","Internet of Things;security;authentication;key exchange;zero-knowledge proof;identity-based key generation","Protocols;Authentication;Internet of Things;Public key;Immune system","","8","","17","IEEE","22 Jul 2019","15-18 April 2019","15-18 April 2019","IEEE","IEEE Conferences"
"Residual-adaptive Key Provisioning in Quantum-Key-Distribution Enhanced Internet of Things (Q-IoT)","X. Meng; X. Yu; W. Chen; Y. Zhao; J. Zhang","State Key Laboratory of Information Photonics and Optical Communications, Beijing University of Posts and Telecommunications, Beijing, China; State Key Laboratory of Information Photonics and Optical Communications, Beijing University of Posts and Telecommunications, Beijing, China; State Key Laboratory of Information Photonics and Optical Communications, Beijing University of Posts and Telecommunications, Beijing, China; State Key Laboratory of Information Photonics and Optical Communications, Beijing University of Posts and Telecommunications, Beijing, China; State Key Laboratory of Information Photonics and Optical Communications, Beijing University of Posts and Telecommunications, Beijing, China",2020 International Wireless Communications and Mobile Computing (IWCMC),"27 Jul 2020","2020","","","2022","2027","With the advent of smart homes, smart cities, and smart everything, the Internet of Things (IoT) has emerged as an area of incredible impact, potential, and growth. Internet of Things date security remain a major challenge, in the current Internet of Things systems, a relatively easy method of data encryption is used to ensure the security of data transmission, which is commonly called lightweight cryptography. However, such method is at the risk of being cracked by quantum computers, which will contribute to many challenges specially related to privacy and security in IoT. As a result, the architecture of IoT needs to be re-designed considering the security challenges brought by quantum computers. On the other hand, Quantum Key Distribution (QKD) allows two users to share unconditionally secure keys. Unlike classical cryptosystems, the security of QKD is based on the fundamentals of quantum mechanics. This security of QKD is independent of computational complexity and will not be affected, no matter how much computing power the adversary has. This paper introduces a quantum key distribution enhanced Internet of Things architecture and proposes a residual-adaptive key provisioning scheme, which is evaluated in terms of key distribution success rate in the simulation.","2376-6506","978-1-7281-3129-0","10.1109/IWCMC48107.2020.9148254","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9148254","Internet of Things;Quantum key distribution;Key provisioning","Internet of Things;Security;Logic gates;Relays;Receivers;Mathematical model;Photonics","","13","","15","IEEE","27 Jul 2020","15-19 June 2020","15-19 June 2020","IEEE","IEEE Conferences"
"Technology of Internet of Things Technology in the Construction of Smart Mine","M. Zhao","China Coal Technology & Engineering Group Shanghai Co., Ltd, Shanghai, China",2020 3rd International Conference on Artificial Intelligence and Big Data (ICAIBD),"9 Jul 2020","2020","","","289","292","With the rapid development of the Internet of Things technology, building smart mines can not only improve coal mining efficiency but also ensure personnel safety. Through the application of the Internet of Things technology in coal mining, the deficiencies in the development of the coal mining industry are summarized, and corresponding improvement plans are proposed. At the same time, in conjunction with the research on key technologies of the Internet of Things, the role of the Internet of Things architecture in the construction of smart mines is explored.","","978-1-7281-9741-8","10.1109/ICAIBD49809.2020.9137475","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9137475","smart mine;Internet of Things (IoT);coal mining;construction","Industries;Production management;Transportation;Excavation;Coal mining;Safety;Internet of Things","","10","","7","IEEE","9 Jul 2020","28-31 May 2020","28-31 May 2020","IEEE","IEEE Conferences"
"Selection of Network Protocols for Internet of Things Applications: A Review","H. Kashif; M. N. Khan; Q. Awais","Deptment of electrical engineering, The University of Lahore, Lahore, Pakistan; Deptment of electrical engineering, The University of Lahore, Lahore, Pakistan; Deptment of electrical engineering, Chenab College of Engineering and Technology, Gujranwala, Pakistan",2020 IEEE 14th International Conference on Semantic Computing (ICSC),"12 Mar 2020","2020","","","359","362","Internet of Things (IoT) constitutes the next step in the field of technology, bringing enormous changes in industry, medicine, environmental care, and urban development. Various challenges are to be met in forming this vision, such as technology interoperability issues, security and data confidentiality requirements, and, last but not least, the network protocols. Network Connectivity is the backbone for Internet of Things as it dynamically affects the way how Internet of Things applications are designed. Currently, there are various standard system protocols which include Bluetooth LE, 3GPP, LTE, 6LoWPAN, ZigBee, IEEE 802.15.4. and they define how the physical objects, or the gadgets communicate with one another and to the cloud or to the gateway device. Further, there are loads of drivers for choosing the most appropriate remote convention, toward one side there is mechanical push to design imaginative arrangements and on the opposite side there show up client requests for improving the IoT applications. This paper proposes A network design space is proposed in this paper which uses the innovation and knowledge management techniques aimed to help the users to select a desired wireless protocol. The design is visualized into a three-dimension space where all the standard protocol options can be realized or studied based along these three axes - duty cycle, device to gateway distance and battery life. This paper proposes a design which is innovative with combinations of network protocols providing various choices in selecting the desired technology which is required by the applications of Internet of Things.","2325-6516","978-1-7281-6332-1","10.1109/ICSC.2020.00072","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9031509","Internet-of-Things-(IoT),-Network-Protocols,-Wi-Fi,-Long-term-evolution-(LTE),-ZigBee","Internet of Things;Protocols;Logic gates;Batteries;Wireless fidelity;Long Term Evolution","","8","","13","IEEE","12 Mar 2020","3-5 Feb. 2020","3-5 Feb. 2020","IEEE","IEEE Conferences"
"Approach to Sustainable Trust and Reputation Evaluation in Distributed Mobile Networks of the Internet of Things","V. Turkina; D. Ihnatiev","Software Engineering And Business Faculty, National Aerospace University - Kharkiv Aviation Institute, Kharkiv; Software Engineering And Business Faculty, National Aerospace University - Kharkiv Aviation Institute, Kharkiv","2020 IEEE 11th International Conference on Dependable Systems, Services and Technologies (DESSERT)","25 Jun 2020","2020","","","117","121","This article presents a way of organizing a stable coalition that consists of the Internet of things interacting objects, taking into account their trust and reputation. The concept of convergence and interpenetrating services, networks, computing, and communications, which forming the Internet of things environment, requires solving a whole range of problems. One of the main issues is increasing the efficiency of use-limited resources (time, energy, radio frequency spectrum) by the Internet of things devices. Besides, there is a lack of guaranteeing trustworthy, user/data security and resistance against adversaries there. In this regard, trustworthiness evaluation and a coherent recommendation of estimating friend nodes' reliability will allow achieving network security and isolating malicious nodes' environment. A proposed method for measuring trust and reputation in the Internet of things defines the rules for transforming subjective trust assessments into the overall evaluation of the object interaction reputation. Simulation modeling with a real dataset confirms the effectiveness of the developed method and the possibility of reducing trust estimation uncertainty.","","978-1-7281-9957-3","10.1109/DESSERT50317.2020.9125015","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9125015","Internet of things;trust model;reputation;interval estimation;selective limits;interacting;recommendation","Resistance;Uncertainty;Conferences;Customer satisfaction;Estimation;Network security;Internet of Things","","2","","25","IEEE","25 Jun 2020","14-18 May 2020","14-18 May 2020","IEEE","IEEE Conferences"
"The Computational Load Balancing through the Orbital Computer Network of the Internet of Things","M. Ilchenko; T. Narytnik; V. Prisyazhny; S. Kapshtyk; S. Matvienko","National Technical University of Ukraine, Igor Sikorsky Kyiv Polytechnic Institute, Kyiv, Ukraine; National Technical University of Ukraine, Igor Sikorsky Kyiv Polytechnic Institute, Kyiv, Ukraine; National Space Facilities Control and Test Center, Kyiv, Ukraine; National Space Facilities Control and Test Center, Kyiv, Ukraine; Research and Production Complex ""Course"", Kiev, Ukraine",2019 International Conference on Information and Telecommunication Technologies and Radio Electronics (UkrMiCo),"12 Aug 2020","2019","","","1","6","The issues considered concern to the Computational Load Balancing through the LEO Internet of Things Satellite System with an Orbital Computer Network, built on the basis of the ""Distributed Satellite"" Architecture using Nanosatellites/CubeSats and implementing the ""Fog Computing"" concept. The Satellite-Computer are involved into each ""Distributed Satellite"" in the Orbital Segment of the Internet of Things System for the ""Fog Computing"" concept realization. The Orbital Distributed Computer Network is built on the basis of the Satellite-Computers. The interaction peculiarities of Satellite-Computers as part of the Orbital Distributed Computer Network of the Orbital Segment of the LEO Satellite Internet of Things System are considered. Based on the operational characteristics analysis, an algorithm for the Computational Load Balancing was proposed. The proposals on balancing of the excess computational load being originated in certain regions of the service area of the LEO Satellite Internet of Things System are presented, involving the capacity of the neighboring Satellite-Computers in its orbital plane and in the neighboring orbital planes. An algorithm is proposed for the computational load displacement to subpolar and oceanic regions.","","978-1-7281-2692-0","10.1109/UkrMiCo47782.2019.9165472","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9165472","low Earth orbit satellite communication system;Internet of Things;distributed computer network","Orbits;Satellite broadcasting;Internet of Things;Low earth orbit satellites;Peer-to-peer computing;Satellites","","","","18","IEEE","12 Aug 2020","9-13 Sept. 2019","9-13 Sept. 2019","IEEE","IEEE Conferences"
"Research on Security Convergence Algorithm of Internet of Things Based on Association Rules Mining","G. Guo","Department of Computer Science and Technology, Wuhan Qingchuan University, Wuhan, China","2021 International Conference on Networking, Communications and Information Technology (NetCIT)","11 Mar 2022","2021","","","121","124","With the popularity of computer hardware devices, the network technology based on this hardware has influenced and deeply affected all aspects of people's work and life. The development of network technology further promotes the development of Internet of Things technology based on it. The development of the Internet of Things has greatly improved the efficiency and convenience, but at the same time, there are many security risks. In view of the shortcomings of these mechanisms adopted by the current Internet of Things security convergence algorithm, this paper proposes a network security detection algorithm based on association rule mining. This algorithm avoids the frequency of IoT nodes based on timestamp mechanism, improves the read-write conflict of IoT nodes, and improves the convergence rate of network security. And it can meet the online security detection and analysis of large-scale networks, effectively solve the defects of current network security detection algorithms, and improve the security of data transmission and storage in Internet of Things applications.","","978-1-6654-0070-1","10.1109/NetCIT54147.2021.00031","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9731308","Mining association rules;Internet of things security;Convergence algorithm","Time-frequency analysis;Privacy;Network security;Hardware;Internet of Things;Security;Reliability","","","","15","IEEE","11 Mar 2022","26-27 Dec. 2021","26-27 Dec. 2021","IEEE","IEEE Conferences"
"Smart Health Monitoring and Anomaly Detection Using Internet of Things (IoT) and Artificial Intelligence (AI)","P. Jayant; E. Vincent; Mohana; M. Moharir; A. K. A R","Computer Science and Engineering (Cyber Security), RV College of Engineering®, Bengaluru, India; Computer Science and Engineering (Cyber Security), RV College of Engineering®, Bengaluru, India; Computer Science and Engineering (Cyber Security), RV College of Engineering®, Bengaluru, India; Computer Science and Engineering (Cyber Security), RV College of Engineering®, Bengaluru, India; Computer Science and Engineering (Cyber Security), RV College of Engineering®, Bengaluru, India",2024 Second International Conference on Intelligent Cyber Physical Systems and Internet of Things (ICoICI),"4 Oct 2024","2024","","","479","485","Smart health monitoring systems, powered by AI and IoT, are transforming healthcare by enabling continuous, real-time patient monitoring. In India, where lapses in health monitoring contribute to 20% of premature deaths, our innovative solution addresses this urgent need. Designed specifically for elderly care, the system integrates advanced technology for health monitoring and medication management. It continuously tracks vital signs like heart rate, ECG, and temperature, sending immediate alerts to caregivers and medical professionals upon detecting abnormalities. This proactive approach not only enhances patient care and response times but also supports preventative care, ensuring timely interventions. With its comprehensive monitoring and user-friendly interface, the system is crucial for improving elderly healthcare.","","979-8-3315-4066-1","10.1109/ICoICI62503.2024.10696283","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10696283","Health Monitoring System (HMS);Internet of Things (IoT);Artificial Intelligence (AI);Machine learning (ML);Remote Health Management;Predictive Analytics","Heart rate;Temperature;Smart healthcare;Electrocardiography;Real-time systems;Internet of Things;Time factors;Older adults;Artificial intelligence;Monitoring","","15","","15","IEEE","4 Oct 2024","28-30 Aug. 2024","28-30 Aug. 2024","IEEE","IEEE Conferences"
