"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Application of Machine Learning in Software Quality: a Mini-review","O. Bombiri; P. Poda; T. F. Ouedraogo","Laboratoire LAMDI, Université Nazi BONI, Bobo Dioulasso, Burkina Faso; Laboratoire LAMDI, Université Nazi BONI, Bobo Dioulasso, Burkina Faso; UFR Sciences et Technologies Université Norbert ZONGO, Koudougou, Burkina Faso",2023 IEEE Multi-conference on Natural and Engineering Sciences for Sahel's Sustainable Development (MNE3SD),"30 Mar 2023","2023","","","1","7","The digital transformation underway in Sa-helian countries is accompanied by a growing interest in software engineering products in both the formal and informal sectors. The developed software mostly meet the needs of the customers, but it is not excluded that they suffer from compliance to the software quality standard. Thus, having intelligent systems that can assess whether important quality attributes are verified may be helpful. In this paper, we propose a mini-survey of different research works focusing on the improvement of software quality based on Machine Learning (ML) methods. The lessons learnt show that software quality management through ML methods is an active research field. Software defect prediction and maintainability prediction are problems that had been treated by ML methods. Datasets, software metrics and ability of ML algorithms to build such predictive models have been the main target of the studies.","","979-8-3503-1180-8","10.1109/MNE3SD57078.2023.10079800","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10079800","Machine Learning;software quality;defect prediction;maintainability prediction","Machine learning algorithms;Software algorithms;Software quality;Machine learning;Predictive models;Maintenance engineering;Prediction algorithms","","1","","33","IEEE","30 Mar 2023","23-25 Feb. 2023","23-25 Feb. 2023","IEEE","IEEE Conferences"
"Intelligent Heart Disease Prediction using Ant Colony Optimization based Machine Learning Algorithms","S. Shafi; A. Ch; M. A; S. B; N. TPK; A. M","Electronics and Communication Engineering, B V Raju Institute of Technology, Narsapur, Medak, India; ECE BVRIT, Narsapur, Medak, India; ECE BVRIT, Narsapur, Medak, India; ECE BVRIT, Narsapur, Medak, India; ECE BVRIT, Narsapur, Medak, India; ECE BVRIT, Narsapur, Medak, India",2025 International Conference on Machine Learning and Autonomous Systems (ICMLAS),"25 Apr 2025","2025","","","82","86","Cardiovascular diseases continue to be the primary cause of death worldwide, responsible for around 31% of all deaths each year, as reported by the World Health Organization (WHO). Although significant progress has been made in their diagnosis and treatment, heart disease remains highly prevalent. It has risen significantly due to unhealthy dietary habits and reduced physical activity. Predicting heart diseases using patient-related data, such as blood pressure, cholesterol levels, and other health metrics, has emerged as one of the most complex tasks for human analysts in modern times. As a result, there is a growing global demand for timely and accurate predictive models in identifying heart disease in healthcare industry, predominantly in the field of cardiology. In this paper, an intelligent heart disease prediction using ant colony optimization using machine learning algorithms is proposed. It includes two phases namely: 1) Feature Selection and 2) Classification. Ant Colony Optimization (ACO) is used to reduce the redundancy in feature selection from the large data set and helps to upgrade the performance of the classifier in the next stage. Then, we exploit the different classification algorithms such as K-Nearest Neighbors (KNN), Support Vector Machine (SVM), Decision Tree (DT), Random Forest (RF) and XGBoost (XGB). These algorithms are chosen for their ability to deliver high accuracy, computational efficiency, and optimized memory usage, making them well-suited for this application. Furthermore, performance of the machine learning algorithms has been evaluated using accuracy, precision, F 1 score, recall and support parameters. The results illustrate that the amalgamation of the ACO algorithm and SVM classifier has the utmost performance for use in heart disease estimation.","","979-8-3315-0574-5","10.1109/ICMLAS64557.2025.10968687","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10968687","Ant Colony Optimization (ACO);Cardiovascular diseases;F1 Score;Machine Leaning","Heart;Support vector machines;Ant colony optimization;Machine learning algorithms;Accuracy;Nearest neighbor methods;Predictive models;Feature extraction;Classification algorithms;Classification tree analysis","","1","","25","IEEE","25 Apr 2025","10-12 March 2025","10-12 March 2025","IEEE","IEEE Conferences"
"Machine Learning Techniques Towards Efficient Occupancy Detection for Industrial Urban Spaces","R. Mittal; S. Mongia; U. Chugh","Department of Computer Science and Engineering, FET, MRIIRS; Department of Computer Science and Engineering, FET, MRIIRS; Department of Computer Science and Engineerig, IEC, Ghaziabad, India","2022 International Conference on Machine Learning, Big Data, Cloud and Parallel Computing (COM-IT-CON)","15 Aug 2022","2022","1","","322","326","The occupant’s behavior and randomness produce erroneous findings in respect to usage of resources. There are situations when the correct figures for building occupancy are estimated incorrectly. These differences are only due to erroneous occupancy estimates in buildings. The level of accuracy of occupancy detection can be improved in order to reduce the error rate between reality and prediction. Various research investigations on occupancy have been undertaken, according to a large volume of literature. There are still a lot of differences between the techniques used for detection to justify what has been identified till now in various scientific documents. In occupancy domain, several different approaches and scientific reports have been released. Various analytical and data-dependent machine-learning strategies for predicting occupancy prediction are presented in the current study work. Furthermore, this review study provides theoretical direction for building design and occupancy detection.","","978-1-6654-9602-5","10.1109/COM-IT-CON54601.2022.9850523","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9850523","Occupancy detection;LR;K-Means;Naïve Bayes;SVM","Error analysis;Buildings;Knowledge based systems;Machine learning;Parallel processing;Big Data;Energy efficiency","","1","","15","IEEE","15 Aug 2022","26-27 May 2022","26-27 May 2022","IEEE","IEEE Conferences"
"Quantum Machine Learning for Non-Communicable Disease Classification: A Comprehensive Review","S. Poongothai; R. S. Kumar","Department of Computer Science, Dr. N.G.P Arts Science College, Coimbatore, India; Department of Computer Science with Cognitive Systems, Dr.N.G.P Arts Science College, Coimbatore, India",2025 IEEE 4th International Conference for Advancement in Technology (ICONAT),"30 Jan 2026","2025","","","1","7","Quantum computing (QC) has emerged as a revolutionary technology that can solve computationally rigid problems significantly faster than classical computers, potentially facilitating the development of Machine Learning (ML). This paper provides a deeper review of Quantum Machine Learning (QML), covering basic principles, quantum-classical techniques and real-world healthcare applications. The review paper evaluates the latest developments in quantum-enhanced ML models, including quantum support vector (QSVMs), quantum neural networks (QNNs), quantum principal component (QPCAs), quantum convolutional neural networks (QCNNs) and quantum K-nearest neighbor (QKNNs) techniques. Additionally, the review paper discusses complex challenges such as low computational power, huge, overfitting risk, high-dimensional and noisy datasets in classical ML techniques. Finally, the review paper summarizes the effectiveness of QML techniques compared with classical ML classification techniques based on their accuracy values. This review serves as a comprehensive resource for researchers exploring the classification of various non-communicable diseases (NCDs) on the intersection of quantum computing and machine learning.","","979-8-3315-9573-9","10.1109/ICONAT66879.2025.11362569","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11362569","Quantum Computing;Machine learning (ML);quantum machine learning (QML);quantum algorithms;classical machine learning algorithms;accuracy;non-communicable disease (NCDs)","Accuracy;Machine learning algorithms;Reviews;Computational modeling;Machine learning;X-rays;Data models;Hardware;Convolutional neural networks;Diseases","","","","36","IEEE","30 Jan 2026","19-21 Sept. 2025","19-21 Sept. 2025","IEEE","IEEE Conferences"
"Research progress of machine learning: knowledge mapping analysis based on CiteSpace","G. Fu; Q. Cao","Jiangxi University of Water Resources and Electric Power, Nanchang, China; Jiangxi University of Water Resources and Electric Power, Nanchang, China",2026 International Conference on Communication Networks and Machine Learning (CNML),"31 Mar 2026","2026","","","1213","1216","To systematically sort out the research context, hot frontiers, and evolutionary laws in the field of machine learning, this study takes machine learning related literature included in the core collection of CNKI from 2017 to 2026 as the research object, and uses CiteSpace bibliometric tools and knowledge graph visualization methods to conduct in-depth analysis of core dimensions such as keyword co-occurrence, topic clustering, temporal evolution, and emergent words in 1142 effective literature. The research results indicate that the field of machine learning has formed a mature knowledge system with artificial intelligence and deep learning as the core theoretical support, covering multiple dimensions such as algorithm optimization, predictive modeling, and scenario applications; The research evolution presents a third-order characteristic of ""theoretical foundation technology integration scenario implementation"". From 2017 to 2020, the focus was on basic algorithm verification, from 2021 to 2023, the emphasis was on multi technology cross fusion, and from 2024 to present, breakthroughs in scenario based applications have been highlighted; Explainable artificial intelligence, federated learning, edge computing, small sample learning, etc. are the core frontier directions in the current field. This study presents a clear overview of the research in the field of machine learning through visual graphs, providing important academic references and navigation basis for subsequent scholars to accurately grasp research hotspots and explore innovative directions.","","979-8-3315-9047-5","10.1109/CNML68938.2026.11452274","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11452274","Citespace;deep learning;algorithm optimization","Deep learning;Visualization;Technological innovation;Machine learning algorithms;Knowledge based systems;Clustering algorithms;Machine learning;Predictive models;Prediction algorithms;Optimization","","","","8","IEEE","31 Mar 2026","30 Jan.-1 Feb. 2026","30 Jan.-1 Feb. 2026","IEEE","IEEE Conferences"
"A Comprehensive Survey of Machine Learning: Advancements, Applications, and Challenges","T. Nithya; V. Nivas Kumar; G. S; S. Deepa; V. C. M; R. Siva Subramanian","Dept of CSE, Rajalakshmi Institute of Technology; Dept of ECE, Jawahar Engineering College; Dept of CSE, S.A Engineering College; Dept of CSBS, RMD Engineering College; Dept of CSBS, R.M.K. Engineering College; Dept of CSE, R.M.K. College of Engg and Tech",2023 Second International Conference on Augmented Intelligence and Sustainable Systems (ICAISS),"22 Sep 2023","2023","","","354","361","This article provides a comprehensive review of the subject of machine learning. In addition to covering the subject in depth, the essay also investigates the many applications, difficulties, and techniques that are used in this rapidly evolving field. This article makes an attempt to synthesize and synthesize the most recent research and knowledge on machine learning. It does so by offering insights into fundamental principles and methodologies, as well as fresh advancements and practical applications. This study analyzes how machine learning can be used in different fields, such as image recognition, natural language processing, and recommendation systems. Machine Learning (ML) techniques, such as supervised learning, unsupervised learning, and reinforcement learning are analyzed. This study also investigates the limitations and challenges presented by machine learning, including interpretability, data quality, and ethical considerations. This study provides a comprehensive overview on the topic, which will pave way for more research and advancements in the field of machine learning.","","979-8-3503-2579-9","10.1109/ICAISS58487.2023.10250547","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10250547","Machine Learning;Supervised Learning;Unsupervised Learning;Reinforcement Learning","Surveys;Ethics;Image recognition;Data integrity;Supervised learning;Machine learning;Reinforcement learning","","44","","16","IEEE","22 Sep 2023","23-25 Aug. 2023","23-25 Aug. 2023","IEEE","IEEE Conferences"
"Research on Enterprise Innovation Capability Evaluation Model Based on Machine Learning","S. Wang; Y. Li; X. Lian","Changchun Institute of Education, Changchun, China; School of Public Administration, Changchun University of Technology, Changchun, China; Jilin University of Finance and Economics, Changchun, China",2024 6th International Conference on Applied Machine Learning (ICAML),"22 Jan 2026","2024","","","352","357","This research seeks to develop a model for evaluating enterprise innovation capability using machine learning, enabling managers to assess and enhance their innovation capabilities in a scientific manner. A review of literature was conducted to analyze current evaluation methods and research progress, leading to the identification of key evaluation indicators. Three machine learning techniques, linear regression, decision tree, and support vector machine, were employed for modeling, and the model parameters were fine-tuned through cross-validation and grid search. Research based on evidence indicates that the support vector machine model excels in both prediction accuracy and stability, effectively showcasing the innovation capacity of the enterprise. The effectiveness of the model was further verified through case studies of typical enterprises and dynamic trend analysis. The findings offer assessment tools for business leaders and introduce a fresh viewpoint for the academic field. Practical suggestions for implementation involve focusing on data collection and management, using evaluation findings, and setting up a continual innovation evaluation system to enhance innovation capabilities and reach long-term development objectives.","","979-8-3503-8022-4","10.1109/ICAML64299.2024.00070","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11344278","enterprise innovation capability;machine learning;support vector machine;evaluation model;Data Management","Support vector machines;Technological innovation;Reviews;Evaluation models;Linear regression;Machine learning;Trend analysis;Predictive models;Power system stability;Stability analysis","","","","18","IEEE","22 Jan 2026","19-21 July 2024","19-21 July 2024","IEEE","IEEE Conferences"
"Efficiency Enhancement of Machine Learning Approaches through the Impact of Preprocessing Techniques","V. Gulati; N. Raheja","CSE Department, Maharishi Markandeshwar (Deemed to be University), Mullana, India; CSE Department, Maharishi Markandeshwar (Deemed to be University), Mullana, India","2021 6th International Conference on Signal Processing, Computing and Control (ISPCC)","18 Nov 2021","2021","","","191","196","A prediction system is affected by numerous factors. The primary factor is the depiction and traits of instance data. In the presence of unnecessary and redundant data or boisterous and deceptive information, it becomes arduous to discover knowledge during the training phase. One of the persistent challenges in data analytics is identifying and rectifying dirty data. The outcomes will be unreliable decisions and inaccurate analytics if an individual fails to do so. It is known by a large mass of people that the machine learning model performances are affected by the quality of data. Consequently, a significant amount of time is spent by the scientists on cleaning data before model training. Data pre-processing is considered the fundamental stage of ML methods by countless researchers. Nevertheless, only a fraction of works have paid emphasis on the consequences of data processing techniques. This paper addresses the serious impact that issues of data pre-processing can have on the generality performance of an ML algorithm and here all the pre-processing techniques like removal of missing values with all the possible methods, data binning, and data normalization, etc. are discussed. After performing all the pre-processing techniques, divide the dataset into training and testing datasets and then apply machine learning algorithms. It is concluded that to achieve a reliable result or better accuracy data preprocessing plays a very important role and to build a machine learning model we must have deep knowledge of all the pre-processing techniques, also where and how to apply them.","2643-8615","978-1-6654-2554-4","10.1109/ISPCC53510.2021.9609474","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9609474","Machine Learning (ML);Decision Tree (DT);Support Vector Machine (SVM);Naïve Bayes (NB).","Training;Support vector machines;Machine learning algorithms;Machine learning;Signal processing;Data models;Cleaning","","10","","20","IEEE","18 Nov 2021","7-9 Oct. 2021","7-9 Oct. 2021","IEEE","IEEE Conferences"
"Machine learning analysis and inference of student performance and visualization of data results based on a small dataset of student information","H. Li; W. Li; Z. Zhang; H. Yuan; Y. Wan","College of Artificial Intelligence, Hebei University of Technology, TianJin, China; Lassonde School of Engineering, York University, Toronto, Canada; College of Foreign Language, South China University of Technology, Guangzhou, China; School of Science, Tianjin Chengjian University, Tianjin, China; Faculty of Science, Beijing University of Technology, Beijing, China","2021 3rd International Conference on Machine Learning, Big Data and Business Intelligence (MLBDBI)","17 Mar 2022","2021","","","117","122","Education is something that every country values, and education data is a very important resource for the country. With the increase in the proportion of education in the country, the size of the student body is getting bigger and bigger. Student performance is directly related to the core of the entire education. By analyzing the student's information and predicting the student's future performance, this prediction does not only mean the improvement of the student's grades, but also can summarize the methods that can effectively help the student avoid the above situation. In this study, some of the various algorithms in machine learning will be analyzed, such as linear regression, ridge regression, and decision trees, have higher accuracy and are more suitable for inferring student achievement. In addition, this work analyzes whether this model can improve the accuracy of machine learning for student performance prediction by pre-processing the student information dataset to find several label items that have a greater impact on student performance, and focus on using these label items for machine learning.","","978-1-6654-1790-7","10.1109/MLBDBI54094.2021.00031","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9731026","component;Educational data;data processing;machine learning;regression algorithms","Machine learning algorithms;Education;Linear regression;Data visualization;Machine learning;Predictive models;Prediction algorithms","","6","","8","IEEE","17 Mar 2022","3-5 Dec. 2021","3-5 Dec. 2021","IEEE","IEEE Conferences"
"Research on short term stock selection strategy based on machine learning","Y. Ren","School of Mechatronics, Beijing Institute of Technology, Beijing, China","2021 3rd International Conference on Machine Learning, Big Data and Business Intelligence (MLBDBI)","17 Mar 2022","2021","","","20","23","Based on theoretical analysis, this paper constructs a short-term stock selection strategy based on machine learning. The sample set is constructed based on the closing price trend of individual stocks in the last 20 trading days, and the machine learning algorithms GBDT and GBRank are used for training, and machine learning is used to automatically perform pattern recognition on the processing capabilities of high-dimensional nonlinear data. When forecasting, the former will rank stocks with higher rising probability in the next 3 trading days, and the latter will rank stocks with greater gains in the next 3 trading days. The stock selection strategy swaps positions every 3 trading days, and each time the top 10 stocks given by the equal-weight buying algorithm are used to construct an investment portfolio. The experimental results show that the short-term quantitative stock selection strategy based on the GBDT algorithm can outperform the market combination, namely the Shanghai and Shenzhen 300 Index, and has certain practicability.","","978-1-6654-1790-7","10.1109/MLBDBI54094.2021.00012","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9731069","Machine learning;pattern recognition;stock selection;strategy;algorithm","Analytical models;Machine learning algorithms;Computational modeling;Machine learning;Mathematical models;Data models;Pattern recognition","","","","12","IEEE","17 Mar 2022","3-5 Dec. 2021","3-5 Dec. 2021","IEEE","IEEE Conferences"
"Machine Learning for the Predictive Maintenance of a Jaw Crusher in the Mining Industry","M. Guerroum; M. Zegrari; A. A. Elmahjoub; M. Berquedich; M. Masmoudi","Faculté des Sciences Ben M'sik, LISSIE Ecole Nationale Supérieure des Arts et des Métiers, Hassan II University, Casablanca, Morocco; Faculté des Sciences Ben M'sik, LISSIE Ecole Nationale Supérieure des Arts et des Métiers, Hassan II University, Casablanca, Morocco; Faculté des Sciences Ben M'sik, LISSIE Ecole Nationale Supérieure des Arts et des Métiers, Hassan II University, Casablanca, Morocco; Green Tech Institute Mohammed VI Polytechnique University, Benguerir, Morocco; University of Sharjah, College of Engineering, Sharjah, UAE","2021 IEEE International Conference on Technology Management, Operations and Decisions (ICTMOD)","28 Mar 2022","2021","","","1","6","Diagnosis and prognosis are both crucial and interlinked steps in the context of predictive maintenance of rotating machines. Risk management correlated with machine Reliability within time intervention. In this paper, the most popular machine learning algorithms are tested and compared to serve Predictive maintenance purposes. The use case of this paper is an industrial jaw crusher from the mining industry production process. Azure machine learning studio platform made it possible to simulate the proposed approaches. The relevance of Machine Learning models for predicting components’ health states is proved while achieving high accuracies.","2159-5119","978-1-6654-1654-2","10.1109/ICTMOD52902.2021.9739338","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9739338","risk management;machine learning;predictive maintenance;rotating machines","Radio frequency;Support vector machines;Fault diagnosis;Machine learning algorithms;Machine learning;Prediction algorithms;Data models","","4","","29","IEEE","28 Mar 2022","24-26 Nov. 2021","24-26 Nov. 2021","IEEE","IEEE Conferences"
"Optimization Strategy Based on Machine Learning: Construction and Practice of Learning Situation Analysis and Evaluation","Y. Wang","Beijing Polytechnic, Beijing, China",2024 5th International Conference on Information Science and Education (ICISE-IE),"12 Jun 2025","2024","","","67","71","The core goal of this study is to deeply analyze the optimization strategy of classified training based on machine learning technology through rigorous empirical research methods, and systematically evaluate its potential value in improving the quality and efficiency of education. Especially in the two key areas of learning situation analysis and evaluation strategy. In the aspect of learning situation analysis, the application of machine learning technology can accurately identify students' differences, and reveal students' study habits, cognitive styles, and knowledge mastery by analyzing learning data. This analysis not only provides teachers with a tool to deeply understand students' learning state, but also provides students with more accurate learning path guidance; In the evaluation strategy, the application of machine learning technology is also very important. By monitoring and analyzing students' learning progress in real-time, machine learning technology can provide teachers with timely feedback, help them evaluate students' learning effectiveness, and adjust teaching methods accordingly. This data-driven evaluation strategy not only improves the objectivity and accuracy of evaluation, but also provides teachers with more scientific teaching decision support.","","979-8-3315-0676-6","10.1109/ICISE-IE64355.2024.11025522","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11025522","Machine Learning;Strategy;Classification training","Training;Data privacy;Accuracy;Machine learning;Predictive models;Data models;Real-time systems;Resource management;Protection;Optimization","","","","11","IEEE","12 Jun 2025","20-22 Dec. 2024","20-22 Dec. 2024","IEEE","IEEE Conferences"
"Experimental Comparison of Classical Machine Learning and Deep Learning Methods for RF-based Drone Classification","S. Komaragiri; M. K. Tran; C. Vargas; R. Alam; A. Mehta; X. Wang; N. Lee; M. Husain","Department of Computer Science, Cal Poly Pomona, USA; Department of Computer Science, Cal Poly Pomona, USA; Department of Computer Science, Cal Poly Pomona, USA; Marlan and Rosemary Bourns College of Engineering, UC Riverside, USA; Department of Computer Science, Cal Poly Pomona, USA; Hahcloğlu Data Science Institute, UC San Diego, USA; Department of Computer Science, Cal Poly Pomona, USA; Department of Computer Science, Cal Poly Pomona, USA",2026 IEEE Radio and Wireless Symposium (RWS),"3 Mar 2026","2026","","","21","24","This paper presents an experimental comparison of classical machine learning (ML) and deep learning (DL) models for detecting and classifying drones based on radio frequency (RF) features. Although previous studies have explored individ-ual models or partial comparisons, inconsistent datasets have hindered direct performance evaluation between approaches. To enable a fair and comprehensive comparison, we collected a consistent RF dataset from three popular DJI drone models. Using this data set, we evaluated the performance of classical ML algorithms: Support Vector Machines (SVM), Random Forest, Gradient Boosting (XGBoost) and K-Nearest Neighbors (KNN); along with advanced DL architectures such as a shallow and deep Multi-Layer Perceptron (MLP). Our results demonstrate that DL models offer superior accuracy and robustness, whereas classical ML methods are more efficient in terms of training and inference time. This trade-off provides critical insight for selecting the appropriate models in practical drone detection and classification scenarios.","2164-2974","979-8-3315-9083-3","10.1109/RWS64705.2026.11408745","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11408745","Drone detection;RF signals;machine learning;deep learning;signal classification","Deep learning;Support vector machines;Radio frequency;Wireless communication;Training;Nearest neighbor methods;Robustness;Space vector modulation;Random forests;Drones","","","","8","IEEE","3 Mar 2026","18-21 Jan. 2026","18-21 Jan. 2026","IEEE","IEEE Conferences"
"Review of Cybercrime Detection Approaches using Machine Learning and Deep Learning Techniques","Y. R. Gumma; S. Peram","Department of Computer Science and Engineering, Vignan Foundation For Science, Technology and Research, Guntur - Tenali Rd, Vadlamudi, Andhra Pradesh; Department of Information Technology, Vignan Foundation For Science, Technology and Research (VFSTR), Guntur -Tenali Rd, Vadlamudi, Andhra Pradesh",2024 3rd International Conference on Applied Artificial Intelligence and Computing (ICAAIC),"2 Jul 2024","2024","","","772","779","This research explores the use of deep learning and Machine Learning techniques in cybersecurity to detect and mitigate cyber threats. Specifically, this study focuses on Long Short-Term Memory (LSTM) and Graph Neural Networks (GNN) to analyse network traffic and system logs for patterns, anomalies, and malicious activities. The goal of the proposed research work is to enhance cyber-defining mechanisms and network security by leveraging Artificial Intelligence (AI) to combat the evolving cyber threats.","","979-8-3503-7519-0","10.1109/ICAAIC60222.2024.10575058","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10575058","Cybercrime;Deep Learning;Neural Networks;Anomaly Detection;Network Security;Malicious Activity Detection;Machine Learning","Deep learning;Recurrent neural networks;Machine learning algorithms;Reviews;Telecommunication traffic;Learning (artificial intelligence);Network security","","3","","23","IEEE","2 Jul 2024","5-7 June 2024","5-7 June 2024","IEEE","IEEE Conferences"
"Performance comparison of Extreme Learning Machines and other machine learning methods on WBCD data set","Ö. S. Keskin; A. Durdu; M. F. Aslan; A. Yusefi","Robotics Automation Control Laboratory (RAC-LAB), Electical-Electronics Engineering, Konya Technical University, Konya, Turkey; Robotics Automation Control Laboratory (RAC-LAB), Electical-Electronics Engineering, Konya Technical University, Konya, Turkey; Electrical-Electronics Engineering Karamanoglu Mehmetbey University, Karaman, Turkey; Computer Engineering Kabul University, Kabul, Afghanistan",2021 29th Signal Processing and Communications Applications Conference (SIU),"19 Jul 2021","2021","","","1","4","Breast cancer is one of the most common forms of cancer among women in our country and the world. Artificial intelligence studies are growing in order to reduce the mortality and early diagnosis needed for appropriate treatment. The Excessive Learning Machines (ELM) method, one of the machine learning approaches, is applied to the Wisconsin Breast Cancer Diagnostic (WBCD) dataset in this study, and the findings are compared to those of other machine learning methods. For this purpose, the same dataset is also classified using Multi-Layer Perceptron (MLP), Sequential Minimum Optimization (SMO), Decision Tree Learning (J48), Naive Bayes (NB), and K-Nearest Neighbor (KNN) methods. According to the results of the study, the ELM approach is more successful than other approaches on the WBCD dataset. It's also worth noting that as the number of neurons in the ELM grows, so does the learning ability of the network. However, after a certain number of neurons have passed, test performance begins to decline sharply. Finally, the ELM's performance is compared to the results of other studies in the literature.","2165-0608","978-1-6654-3649-6","10.1109/SIU53274.2021.9477984","RAC-LAB, Turkey; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9477984","breast cancer;machine learning;extreme learning machines;classification","Extreme learning machines;Neurons;Machine learning;Signal processing;Breast cancer;Decision trees;Optimization","","8","","12","IEEE","19 Jul 2021","9-11 June 2021","9-11 June 2021","IEEE","IEEE Conferences"
"A Machine Learning-Based Framework for Mobile Forensics","L. Peng; X. Zhu; P. Zhang","Department of Computer Science and Technology, Sichuan Police College, Luzhou, China; School of Computer Science, China West Normal University, Nanchong, China; School of Science, Southwest University of Science and Technology, Mianyang, China",2020 IEEE 20th International Conference on Communication Technology (ICCT),"24 Dec 2020","2020","","","1551","1555","With the development of smart mobile devices, many portable electronic equipment not only keep the connected for us but also can act as an office and amusement tool. Mobile devices and processor technology enable person to handle their works conveniently and many applications are also installed in the equipment for various purposes. In the meantime, mobile services may be employed by criminals to commit malicious activities, and the criminal acts is hard to track because the crime detail information would be investigated difficultly because of the diverse form files stored in the mobile equipment such as smartphones. In order to efficient investigation the various types of crime files that collect from mobile devices, we propose a framework that combine kernel k-means and multi SVM machine learning methods to analyze documents and images for forensics investigation.","2576-7828","978-1-7281-8141-7","10.1109/ICCT50939.2020.9295714","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9295714","Mobile Forensics Framework;machine learning;digital forensics","Forensics;Clustering algorithms;Digital forensics;Machine learning algorithms;Machine learning;Smart phones;Support vector machines","","6","","19","IEEE","24 Dec 2020","28-31 Oct. 2020","28-31 Oct. 2020","IEEE","IEEE Conferences"
"Predicting Mental Health Illness using Machine Learning","S. Jage; S. Chaudhari; M. Jatte; A. Mhatre; V. Mane","Dept of Computer Engineering, Ramrao Adik Institute of Technology, DY Patil Deemed to be University, Nerul, India; Dept of Computer Engineering, Ramrao Adik Institute of Technology, DY Patil Deemed to be University, Nerul, India; Dept of Computer Engineering, Ramrao Adik Institute of Technology, DY Patil Deemed to be University, Nerul, India; Dept of Computer Engineering, Ramrao Adik Institute of Technology, DY Patil Deemed to be University, Nerul, India; Dept of Computer Engineering, Ramrao Adik Institute of Technology, DY Patil Deemed to be University, Nerul, India",2023 3rd Asian Conference on Innovation in Technology (ASIANCON),"10 Oct 2023","2023","","","1","5","Nowadays, people are becoming more and more concerned with their physical health, but mental health is not given the same level of attention. Even if they are aware that they have been afflicted by chronic mental illnesses, many people choose not to seek treatment out of fear of what others would think, a belief that they have lost their minds, a dislike of doctors, or all three. These circumstances make it urgently necessary to find a solution so that more individuals are not inclined to mental diseases. This paper focuses on forecasting mental health using deep learning approaches and machine learning algorithm that is support vector machine. Support vector machine is used to solve the existing problem, as many machine learning and deep learning techniques are helping to solve these contemporary difficulties. SVM gives more accuracy compared to other machine learning algorithms to predict the mental illness.","","979-8-3503-0228-8","10.1109/ASIANCON58793.2023.10270445","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10270445","Machine learning;Mental Illness;Support Vector Machine;Decision Tree","Support vector machines;Deep learning;Technological innovation;Machine learning algorithms;Support vector machine classification;Mental health;Classification algorithms","","4","","12","IEEE","10 Oct 2023","25-27 Aug. 2023","25-27 Aug. 2023","IEEE","IEEE Conferences"
"An Agile Review of Machine Learning Technique","P. Suyal; S. Dutt; R. Sharma; L. Mohan","College of Engineering Roorkee (COER), Roorkee, Uttarakhand, India; College of Engineering Roorkee (COER), Roorkee, Uttarakhand, India; CCSIT, Teerthanker Mahaveer University, Moradabad, India; (CSE), Graphic Era Hill University, Bhimtal, India",2022 11th International Conference on System Modeling & Advancement in Research Trends (SMART),"24 Feb 2023","2022","","","75","79","Machine learning is a widely known terminology for solve real world problems and provide automatic problem solving apprroach. Machine can learn based on the previous data and past experiences rather then explicit programing. Machine learning offer a powerful role in digital era for solving complex real life problems. In this paper, review of most popular machine learning algorithm are provided, pros and cons of machine learning algorithm also explained with their application. How to select appropriate learning algorithm for solving complex problem of real world also explained.comparision of machine learning techinques with one another also discuss for solving future generation problems.","2767-7362","978-1-6654-8734-4","10.1109/SMART55829.2022.10047305","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10047305","Supervised Learning;Unsupervised Learning;Reinforcement Learning","Machine learning algorithms;Terminology;Machine learning;Market research;Problem-solving;Decision trees","","3","","14","IEEE","24 Feb 2023","16-17 Dec. 2022","16-17 Dec. 2022","IEEE","IEEE Conferences"
